,bodyType,color,fuelType,modelDate,name,numberOfDoors,productionDate,vehicleConfiguration,vehicleTransmission,engineDisplacement,enginePower,mileage,Привод,ПТС,desr_topic_0,desr_topic_1,desr_topic_2,desr_topic_4,Grp_ID,dist_2_diller_txt,ft_,km_per_year,km_per_year_power,description_l,description_l1,Комплектация_1,enginePower2user,enginePower2liter,name_1,Омыватель фар,Кожа (Материал салона),Парктроник задний,Тонированные стекла,Навигационная система,Электроскладывание зеркал,Тёмный салон,Электропривод крышки багажника,Спортивные передние сиденья,Светодиодные фары,Металлик,Система управления дальним светом,Люк,Камера задняя,"Система помощи при торможении (BAS, EBD)",Диски 18,Диски 19,Голосовое управление,Премиальная аудиосистема,Доводчик дверей,Панорамная крыша / лобовое стекло,Диски 20,CarPlay,Солнцезащитные шторки в задних дверях,Камера 360°,Пневмоподвеска,Беспроводная зарядка для смартфона,Дистанционный запуск двигателя,Система предотвращения столкновения,Система контроля слепых зон,Алькантара (Материал салона),Третий ряд сидений
2686,other,чёрный,дизель,7,40d 3.0d AT (313 л.с.) 4WD,5,5,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,313,123202,полный,Оригинал,0.0,0.0,0.0,0.98,0,0.31463462114334106,7,20533.666666666668,184.45924666666667,422,49,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,104,100.96774193548387,40d,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2687,other,чёрный,дизель,5,18d xDrive 2.0d AT (150 л.с.) 4WD,5,2,ALLROAD_5_DOORS AUTOMATIC 2.0,автоматическая,2.0,150,16016,полный,Оригинал,0.0,0.37,0.0,0.62,3,0.35283488035202026,4,5338.666666666667,141.992,2634,343,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,50,71.42857142857143,18d,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,other,синий,бензин,17,4.4i 4.4 AT (320 л.с.) 4WD,5,16,ALLROAD_5_DOORS AUTOMATIC 4.4,автоматическая,4.4,320,170000,полный,Оригинал,0.0,0.0,0.0,0.99,0,0.1343740075826645,8,10000.0,138.66666666666669,826,125,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,107,71.11111111111111,4.4i,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2689,седан,серый,бензин,15,325xi 2.5 AT (218 л.с.) 4WD,4,13,SEDAN AUTOMATIC 2.5,автоматическая,2.5,218,141200,полный,Дубликат,0.01,0.0,0.0,0.97,0,0.11442221701145172,0,10085.714285714286,115.39466666666667,227,33,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,73,83.84615384615384,325xi,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,other,синий,бензин,13,35i 3.0 AT (306 л.с.) 4WD,5,8,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,306,126103,полный,Оригинал,0.0,0.0,0.0,0.99,0,0.6553073525428772,2,14011.444444444445,177.37494,824,119,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,102,98.70967741935483,35i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,седан,other,бензин,12,320i 2.0 AT (156 л.с.),4,9,SEDAN AUTOMATIC 2.0,автоматическая,2.0,156,101000,задний,Оригинал,0.0,0.0,0.0,0.99,0,0.3077179789543152,8,10100.0,103.48,1480,198,||Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,52,74.28571428571428,320i,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,седан,синий,бензин,22,323i 2.5 AT (170 л.с.),4,21,SEDAN AUTOMATIC 2.5,автоматическая,2.5,170,256000,задний,Оригинал,0.01,0.0,0.0,0.96,0,0.11340169608592987,0,11636.363636363636,24.933333333333323,250,34,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,57,65.38461538461539,323i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2693,other,чёрный,бензин,10,35i 3.0 AT (306 л.с.) 4WD,5,7,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,306,97936,полный,Оригинал,0.0,0.0,0.0,0.99,0,0.4848223924636841,8,12242.0,206.10528000000002,662,81,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,102,98.70967741935483,35i,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,седан,белый,бензин,7,520i 2.0 AT (184 л.с.),4,7,SEDAN AUTOMATIC 2.0,автоматическая,2.0,184,105000,задний,Оригинал,0.0,0.0,0.0,0.98,0,0.212202250957489,0,13125.0,119.60000000000001,435,65,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,61,87.61904761904762,520i,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2695,other,серый,бензин,10,50i 4.4 AT (407 л.с.) 4WD,5,9,ALLROAD_5_DOORS AUTOMATIC 4.4,автоматическая,4.4,407,127000,полный,Оригинал,0.01,0.01,0.0,0.95,0,0.2677290439605713,0,12700.0,234.70333333333332,189,24,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,136,90.44444444444444,50i,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2696,седан,чёрный,бензин,13,525i 2.5 AT (218 л.с.),4,12,SEDAN AUTOMATIC 2.5,автоматическая,2.5,218,172000,задний,Дубликат,0.0,0.0,0.0,0.98,0,0.11185576021671295,0,13230.76923076923,93.01333333333332,547,72,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,73,83.84615384615384,525i,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2697,other,чёрный,дизель,7,30d 3.0d AT (249 л.с.) 4WD,5,2,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,249,34000,полный,Оригинал,0.0,0.0,0.0,0.98,0,0.4186898171901703,7,11333.333333333334,220.78,364,53,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,83,80.32258064516128,30d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2698,other,белый,дизель,5,640d xDrive 3.0d AT (313 л.с.) 4WD,2,4,COUPE AUTOMATIC 3.0,автоматическая,3.0,313,22555,полный,Оригинал,0.0,0.0,0.0,0.99,0,0.025839699432253838,0,4511.0,289.46761666666663,1077,154,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,104,100.96774193548387,640d,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,седан,белый,дизель,4,520d xDrive 2.0d AT (190 л.с.) 4WD,4,1,SEDAN AUTOMATIC 2.0,автоматическая,2.0,190,1500,полный,Оригинал,0.0,0.0,0.0,1.0,0,0.44853681325912476,3,750.0,189.05,1786,257,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,63,90.47619047619047,520d,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2700,other,серый,дизель,7,40d 3.0d AT (313 л.с.) 4WD,5,3,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,313,45100,полный,Оригинал,0.08,0.05,0.78,0.03,1,0.2759152054786682,0,11275.0,265.9456666666667,36,5,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,104,100.96774193548387,40d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,other,чёрный,дизель,7,25d 3.0d AT (218 л.с.) 4WD,5,2,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,218,45000,полный,Оригинал,0.0,0.0,0.0,0.99,0,0.31090033054351807,7,15000.0,185.29999999999998,706,96,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,73,70.3225806451613,25d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,other,синий,дизель,2,30d 3.0d AT (249 л.с.) 4WD,5,1,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,249,1726,полный,Оригинал,0.02,0.14,0.07,0.77,3,0.4348517954349518,3,863.0,247.56742,3426,464,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,83,80.32258064516128,30d,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2703,other,чёрный,бензин,7,35i 3.0 AT (306 л.с.) 4WD,5,6,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,306,50000,полный,Оригинал,0.01,0.01,0.0,0.95,0,0.30885523557662964,7,7142.857142857143,255.0,186,30,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,102,98.70967741935483,35i,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,other,other,бензин,8,20i 2.0 AT (184 л.с.) 4WD,5,6,ALLROAD_5_DOORS AUTOMATIC 2.0,автоматическая,2.0,184,130000,полный,Оригинал,0.0,0.0,0.0,0.98,0,0.4354192316532135,7,18571.428571428572,104.26666666666667,333,48,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,61,87.61904761904762,20i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,other,серый,бензин,10,20i xDrive 2.0 AT (184 л.с.) 4WD,5,8,ALLROAD_5_DOORS AUTOMATIC 2.0,автоматическая,2.0,184,64926,полный,Оригинал,0.0,0.0,0.0,1.0,0,0.3199414312839508,3,7214.0,144.17872,1431,204,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,61,87.61904761904762,20i,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,other,белый,бензин,8,20i 2.0 AT (184 л.с.) 4WD,5,7,ALLROAD_5_DOORS AUTOMATIC 2.0,автоматическая,2.0,184,118000,полный,Оригинал,0.01,0.0,0.0,0.96,0,0.08909133821725845,0,14750.0,111.62666666666667,197,24,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,61,87.61904761904762,20i,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,other,синий,бензин,7,428i xDrive 2.0 AT (245 л.с.) 4WD,2,7,COUPE AUTOMATIC 2.0,автоматическая,2.0,245,75000,полный,Оригинал,0.0,0.0,0.0,0.98,0,0.09032082557678223,0,9375.0,183.75,540,81,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,82,116.66666666666666,428i,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
2708,хэтчбек 5 дв.,чёрный,бензин,3,118i 1.5 AT (136 л.с.),5,2,HATCHBACK_5_DOORS AUTOMATIC 1.5,автоматическая,1.5,136,4232,задний,Оригинал,0.03,0.15,0.12,0.7,2,0.4337427020072937,4,1410.6666666666667,134.08149333333333,4308,541,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,45,85.0,118i,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2709,седан,серый,бензин,15,320i 2.0 AT (150 л.с.),4,14,SEDAN AUTOMATIC 2.0,автоматическая,2.0,150,300000,задний,Оригинал,0.0,0.0,0.0,0.98,0,0.13805070519447327,0,20000.0,0.0,475,67,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,50,71.42857142857143,320i,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,седан,серый,бензин,12,320i 2.0 AT (156 л.с.),4,10,SEDAN AUTOMATIC 2.0,автоматическая,2.0,156,129000,задний,Оригинал,0.0,0.0,0.0,0.99,0,0.3706974983215332,1,11727.272727272728,88.92000000000002,1164,160,||Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,52,74.28571428571428,320i,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,other,серый,бензин,14,30i 3.0 AT (272 л.с.) 4WD,5,12,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,272,99999,полный,Оригинал,0.0,0.0,0.0,0.98,0,0.14297576248645782,0,7692.2307692307695,181.33424,390,57,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,91,87.74193548387096,30i,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2712,седан,чёрный,бензин,5,750Li xDrive 4.4 AT (450 л.с.) 4WD,4,2,SEDAN AUTOMATIC 4.4,автоматическая,4.4,450,13106,полный,Оригинал,0.0,0.18,0.0,0.81,3,0.4226551055908203,6,4368.666666666667,430.341,2860,382,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,150,100.0,750Li,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2713,other,чёрный,бензин,6,4.4 AT (575 л.с.) 4WD,5,1,ALLROAD_5_DOORS AUTOMATIC 4.4,автоматическая,4.4,575,5400,полный,Оригинал,0.0,0.06,0.0,0.94,0,0.23533150553703308,8,2700.0,564.65,2172,298,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,192,127.77777777777777,4.4,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2714,хэтчбек 5 дв.,чёрный,бензин,13,118i 2.0 AT (136 л.с.),5,12,HATCHBACK_5_DOORS AUTOMATIC 2.0,автоматическая,2.0,136,143000,задний,Оригинал,0.0,0.0,0.0,0.99,0,0.22621256113052368,0,11000.0,71.17333333333333,942,165,||Комфорт|Салон|Безопасность|||Мультимедиа|Защита от угона|,45,64.76190476190476,118i,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,other,синий,дизель,14,20d 2.0d AT (177 л.с.) 4WD,5,10,ALLROAD_5_DOORS AUTOMATIC 2.0,автоматическая,2.0,177,188706,полный,Дубликат,0.0,0.0,0.0,0.98,0,0.09665124118328094,0,17155.090909090908,65.66346,431,61,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,59,84.28571428571428,20d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2716,седан,чёрный,бензин,9,316i 1.6 AT (136 л.с.),4,6,SEDAN AUTOMATIC 1.6,автоматическая,1.6,136,128907,задний,Оригинал,0.0,0.0,0.0,0.97,0,0.44373980164527893,0,18415.285714285714,77.56215999999999,327,44,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,45,79.99999999999999,316i,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,other,other,дизель,6,20d 2.0d AT (190 л.с.) 4WD,5,2,ALLROAD_5_DOORS AUTOMATIC 2.0,автоматическая,2.0,190,25500,полный,Оригинал,0.0,0.0,0.0,0.99,0,0.3173731863498688,7,8500.0,173.85,982,136,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,63,90.47619047619047,20d,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2718,other,чёрный,бензин,13,50i 4.4 AT (407 л.с.) 4WD,5,10,ALLROAD_5_DOORS AUTOMATIC 4.4,автоматическая,4.4,407,74050,полный,Оригинал,0.0,0.0,0.0,0.98,0,0.19464968144893646,0,6731.818181818182,306.53883333333334,438,78,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,136,90.44444444444444,50i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,седан,other,бензин,9,320i 2.0 AT (184 л.с.),4,7,SEDAN AUTOMATIC 2.0,автоматическая,2.0,184,89000,задний,Оригинал,0.0,0.0,0.0,0.99,0,0.36585676670074463,7,11125.0,129.41333333333333,1358,155,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,61,87.61904761904762,320i,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,other,чёрный,бензин,3,sDrive18i 1.5 AMT (140 л.с.),5,1,ALLROAD_5_DOORS ROBOT 1.5,роботизированная,1.5,140,526,передний,Оригинал,0.0,0.0,0.03,0.97,0,0.16945117712020874,7,263.0,139.7545333333333,1309,181,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,47,87.5,sDrive18i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,седан,серебристый,бензин,15,330xi 3.0 AT (258 л.с.) 4WD,4,14,SEDAN AUTOMATIC 3.0,автоматическая,3.0,258,90586,полный,Оригинал,0.01,0.0,0.0,0.97,0,0.21753241121768951,0,6039.066666666667,180.09604000000002,280,45,other,86,83.2258064516129,330xi,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,седан,синий,бензин,11,528i xDrive 2.0 AT (245 л.с.) 4WD,4,8,SEDAN AUTOMATIC 2.0,автоматическая,2.0,245,59000,полный,Оригинал,0.0,0.0,0.0,0.97,0,0.42303666472435,7,6555.555555555556,196.81666666666666,344,43,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,82,116.66666666666666,528i,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2723,other,чёрный,дизель,10,35d xDrive 3.0d AT (313 л.с.) 4WD,5,8,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,313,215676,полный,Оригинал,0.0,0.0,0.0,1.0,0,0.2706734538078308,1,23964.0,87.97804,1846,223,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,104,100.96774193548387,35d,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2724,other,other,бензин,15,325xi 2.5 AT (218 л.с.) 4WD,2,12,COUPE AUTOMATIC 2.5,автоматическая,2.5,218,79000,полный,Оригинал,0.0,0.0,0.0,0.98,0,0.009081070311367512,0,6076.923076923077,160.59333333333333,413,62,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,73,83.84615384615384,325xi,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,other,other,бензин,5,20i xDrive 2.0 AT (192 л.с.) 4WD,5,3,ALLROAD_5_DOORS AUTOMATIC 2.0,автоматическая,2.0,192,58784,полный,Оригинал,0.0,0.1,0.0,0.9,0,0.43678468465805054,5,14696.0,154.37824,2447,337,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,64,91.42857142857143,20i,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,other,other,дизель,2,30d 3.0d AT (249 л.с.) 4WD,5,1,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,249,10,полный,Оригинал,0.08,0.1,0.42,0.39,4,0.4334317147731781,3,5.0,248.9917,4608,646,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,83,80.32258064516128,30d,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1
